Date,Sentiment_Score,Category,Era,Source
1987-03-17,0.09841581159647333,Positive,Real Estate Mogul,Historical Archive
1987-03-24,0.16701253911902697,Positive,Real Estate Mogul,Historical Archive
1987-03-31,0.3216780144582848,Positive,Real Estate Mogul,Historical Archive
1987-04-07,0.09796641552181776,Positive,Real Estate Mogul,Historical Archive
1987-04-14,0.14961654363538684,Positive,Real Estate Mogul,Historical Archive
1987-04-21,0.10297736183426423,Positive,Real Estate Mogul,Historical Archive
1987-04-28,0.2787136852799419,Positive,Real Estate Mogul,Historical Archive
1987-05-05,0.14164254206242727,Positive,Real Estate Mogul,Historical Archive
1987-05-12,0.32867937924641427,Positive,Real Estate Mogul,Historical Archive
1987-05-19,0.16938097874547367,Positive,Real Estate Mogul,Historical Archive
1987-05-26,0.2852656115598073,Positive,Real Estate Mogul,Historical Archive
1987-06-02,0.09709270463159266,Positive,Real Estate Mogul,Historical Archive
1987-06-09,0.17508841226974278,Positive,Real Estate Mogul,Historical Archive
1987-06-16,0.1910876352077134,Positive,Real Estate Mogul,Historical Archive
1987-06-23,0.1683320518233769,Positive,Real Estate Mogul,Historical Archive
1987-06-30,0.20809554904051644,Positive,Real Estate Mogul,Historical Archive
1987-07-07,0.23053593120783086,Positive,Real Estate Mogul,Historical Archive
1987-07-14,0.10546575477209823,Positive,Real Estate Mogul,Historical Archive
1987-07-21,0.20019735059220778,Positive,Real Estate Mogul,Historical Archive
1987-07-28,0.18192022521345574,Positive,Real Estate Mogul,Historical Archive
1987-08-04,0.33857008213249273,Positive,Real Estate Mogul,Historical Archive
1987-08-11,0.12488638011800782,Positive,Real Estate Mogul,Historical Archive
1987-08-18,0.2642833842324519,Positive,Real Estate Mogul,Historical Archive
1987-08-25,0.3737356552895731,Positive,Real Estate Mogul,Historical Archive
1987-09-01,0.20392000169003177,Positive,Real Estate Mogul,Historical Archive
1987-09-08,0.12137973976705758,Positive,Real Estate Mogul,Historical Archive
1987-09-15,0.19361370775286993,Positive,Real Estate Mogul,Historical Archive
1987-09-22,0.15085559660340458,Positive,Real Estate Mogul,Historical Archive
1987-09-29,0.040616421487549514,Neutral,Real Estate Mogul,Historical Archive
1987-10-06,0.0646910338147722,Positive,Real Estate Mogul,Historical Archive
1987-10-13,0.1222634868012678,Positive,Real Estate Mogul,Historical Archive
1987-10-20,0.2659738129593471,Positive,Real Estate Mogul,Historical Archive
1987-10-27,0.17232868163279394,Positive,Real Estate Mogul,Historical Archive
1987-11-03,0.16608367122445916,Positive,Real Estate Mogul,Historical Archive
1987-11-10,0.38753225326264007,Positive,Real Estate Mogul,Historical Archive
1987-11-17,0.19518064654873396,Positive,Real Estate Mogul,Historical Archive
1987-11-24,0.14158302207481854,Positive,Real Estate Mogul,Historical Archive
1987-12-01,0.11110453104972251,Positive,Real Estate Mogul,Historical Archive
1987-12-08,0.3350731021689076,Positive,Real Estate Mogul,Historical Archive
1987-12-15,0.17742821380462429,Positive,Real Estate Mogul,Historical Archive
1987-12-22,0.08349763463125118,Positive,Real Estate Mogul,Historical Archive
1987-12-29,0.10616820746159181,Positive,Real Estate Mogul,Historical Archive
1988-01-05,0.1788235749213648,Positive,Real Estate Mogul,Historical Archive
1988-01-12,0.24353635787618635,Positive,Real Estate Mogul,Historical Archive
1988-01-19,-0.008462609548803929,Neutral,Real Estate Mogul,Historical Archive
1988-01-26,0.05343509906246388,Positive,Real Estate Mogul,Historical Archive
1988-02-02,0.22992772658966598,Positive,Real Estate Mogul,Historical Archive
1988-02-09,0.042337860955699996,Neutral,Real Estate Mogul,Historical Archive
1988-02-16,0.002326439115663187,Neutral,Real Estate Mogul,Historical Archive
1988-02-23,0.05944668339029563,Positive,Real Estate Mogul,Historical Archive
1988-03-01,0.26722623151286995,Positive,Real Estate Mogul,Historical Archive
1988-03-08,0.11227455252144954,Positive,Real Estate Mogul,Historical Archive
1988-03-15,0.23219969914970484,Positive,Real Estate Mogul,Historical Archive
1988-03-22,0.18184850596623336,Positive,Real Estate Mogul,Historical Archive
1988-03-29,0.2317919390122151,Positive,Real Estate Mogul,Historical Archive
1988-04-05,0.15545541341725977,Positive,Real Estate Mogul,Historical Archive
1988-04-12,0.17578651550570432,Positive,Real Estate Mogul,Historical Archive
1988-04-19,0.15094818375088367,Positive,Real Estate Mogul,Historical Archive
1988-04-26,0.2914477179455366,Positive,Real Estate Mogul,Historical Archive
1988-05-03,0.23199598105391664,Positive,Real Estate Mogul,Historical Archive
1988-05-10,0.12681081511768605,Positive,Real Estate Mogul,Historical Archive
1988-05-17,0.15375643597398128,Positive,Real Estate Mogul,Historical Archive
1988-05-24,0.06709134890270887,Positive,Real Estate Mogul,Historical Archive
1988-05-31,0.12350152321575683,Positive,Real Estate Mogul,Historical Archive
1988-06-07,0.1682527109084856,Positive,Real Estate Mogul,Historical Archive
1988-06-14,0.2802332213860439,Positive,Real Estate Mogul,Historical Archive
1988-06-21,0.21160663325274479,Positive,Real Estate Mogul,Historical Archive
1988-06-28,0.03945757391233709,Neutral,Real Estate Mogul,Historical Archive
1988-07-05,0.3753284361463836,Positive,Real Estate Mogul,Historical Archive
1988-07-12,0.053390619247502186,Positive,Real Estate Mogul,Historical Archive
1988-07-19,0.3639191602915492,Positive,Real Estate Mogul,Historical Archive
1988-07-26,0.30018702090845073,Positive,Real Estate Mogul,Historical Archive
1988-08-02,0.26975906966073715,Positive,Real Estate Mogul,Historical Archive
1988-08-09,0.10866072053726965,Positive,Real Estate Mogul,Historical Archive
1988-08-16,0.24318175211770146,Positive,Real Estate Mogul,Historical Archive
1988-08-23,0.07910197679836213,Positive,Real Estate Mogul,Historical Archive
1988-08-30,0.3031579924951914,Positive,Real Estate Mogul,Historical Archive
1988-09-06,0.3778834413074353,Positive,Real Estate Mogul,Historical Archive
1988-09-13,0.1837932599371641,Positive,Real Estate Mogul,Historical Archive
1988-09-20,0.39603266796424275,Positive,Real Estate Mogul,Historical Archive
1988-09-27,0.23577215964893877,Positive,Real Estate Mogul,Historical Archive
1988-10-04,0.21938324525622183,Positive,Real Estate Mogul,Historical Archive
1988-10-11,0.35365391614013525,Positive,Real Estate Mogul,Historical Archive
1988-10-18,0.11125709762288541,Positive,Real Estate Mogul,Historical Archive
1988-10-25,0.2294311862571128,Positive,Real Estate Mogul,Historical Archive
1988-11-01,0.28600054812888553,Positive,Real Estate Mogul,Historical Archive
1988-11-08,0.22026871421295893,Positive,Real Estate Mogul,Historical Archive
1988-11-15,0.1670426561231726,Positive,Real Estate Mogul,Historical Archive
1988-11-22,0.18992191599172556,Positive,Real Estate Mogul,Historical Archive
1988-11-29,0.24377079980426597,Positive,Real Estate Mogul,Historical Archive
1988-12-06,0.10583285547471336,Positive,Real Estate Mogul,Historical Archive
1988-12-13,0.2588322641402568,Positive,Real Estate Mogul,Historical Archive
1988-12-20,0.29828565086010495,Positive,Real Estate Mogul,Historical Archive
1988-12-27,0.046577104971998906,Neutral,Real Estate Mogul,Historical Archive
1989-01-03,0.003831355675539605,Neutral,Real Estate Mogul,Historical Archive
1989-01-10,0.29146781841888625,Positive,Real Estate Mogul,Historical Archive
1989-01-17,0.38026521824345344,Positive,Real Estate Mogul,Historical Archive
1989-01-24,0.41810060568559604,Positive,Real Estate Mogul,Historical Archive
1989-01-31,0.26004358037928443,Positive,Real Estate Mogul,Historical Archive
1989-02-07,0.322920254416669,Positive,Real Estate Mogul,Historical Archive
1989-02-14,0.3741284802992659,Positive,Real Estate Mogul,Historical Archive
1989-02-21,0.3677966827987438,Positive,Real Estate Mogul,Historical Archive
1989-02-28,0.24103496911134265,Positive,Real Estate Mogul,Historical Archive
1989-03-07,0.25079387491242133,Positive,Real Estate Mogul,Historical Archive
1989-03-14,0.15459040292590862,Positive,Real Estate Mogul,Historical Archive
1989-03-21,0.19363494063639164,Positive,Real Estate Mogul,Historical Archive
1989-03-28,0.2327937902603668,Positive,Real Estate Mogul,Historical Archive
1989-04-04,0.3472894700618776,Positive,Real Estate Mogul,Historical Archive
1989-04-11,0.14498138340511604,Positive,Real Estate Mogul,Historical Archive
1989-04-18,0.26468746023314227,Positive,Real Estate Mogul,Historical Archive
1989-04-25,0.2286001554470419,Positive,Real Estate Mogul,Historical Archive
1989-05-02,0.2725494274207522,Positive,Real Estate Mogul,Historical Archive
1989-05-09,0.2131109352186393,Positive,Real Estate Mogul,Historical Archive
1989-05-16,0.36494577478441015,Positive,Real Estate Mogul,Historical Archive
1989-05-23,0.15792297107773878,Positive,Real Estate Mogul,Historical Archive
1989-05-30,0.20005647663874784,Positive,Real Estate Mogul,Historical Archive
1989-06-06,0.14545626535065967,Positive,Real Estate Mogul,Historical Archive
1989-06-13,0.060572461164722424,Positive,Real Estate Mogul,Historical Archive
1989-06-20,0.19198304456109347,Positive,Real Estate Mogul,Historical Archive
1989-06-27,0.17433121624616948,Positive,Real Estate Mogul,Historical Archive
1989-07-04,0.1984979285758921,Positive,Real Estate Mogul,Historical Archive
1989-07-11,0.21205561880311946,Positive,Real Estate Mogul,Historical Archive
1989-07-18,0.4139514511709018,Positive,Real Estate Mogul,Historical Archive
1989-07-25,0.17279154479587105,Positive,Real Estate Mogul,Historical Archive
1989-08-01,0.05661436116748356,Positive,Real Estate Mogul,Historical Archive
1989-08-08,0.2976038285260173,Positive,Real Estate Mogul,Historical Archive
1989-08-15,0.1985765842444695,Positive,Real Estate Mogul,Historical Archive
1989-08-22,0.30052627607341986,Positive,Real Estate Mogul,Historical Archive
1989-08-29,0.13599396955950793,Positive,Real Estate Mogul,Historical Archive
1989-09-05,0.2742826419245073,Positive,Real Estate Mogul,Historical Archive
1989-09-12,0.2718777490197688,Positive,Real Estate Mogul,Historical Archive
1989-09-19,0.258141193854414,Positive,Real Estate Mogul,Historical Archive
1989-09-26,0.14921449879479398,Positive,Real Estate Mogul,Historical Archive
1989-10-03,0.04377430897899859,Neutral,Real Estate Mogul,Historical Archive
1989-10-10,0.20065557391591093,Positive,Real Estate Mogul,Historical Archive
1989-10-17,0.22555066075049063,Positive,Real Estate Mogul,Historical Archive
1989-10-24,0.1293482820644919,Positive,Real Estate Mogul,Historical Archive
1989-10-31,0.20953929181847894,Positive,Real Estate Mogul,Historical Archive
1989-11-07,0.10928581552917922,Positive,Real Estate Mogul,Historical Archive
1989-11-14,0.23401248380997525,Positive,Real Estate Mogul,Historical Archive
1989-11-21,0.3005503682048731,Positive,Real Estate Mogul,Historical Archive
1989-11-28,0.38637127888132755,Positive,Real Estate Mogul,Historical Archive
1989-12-05,0.12265043786715894,Positive,Real Estate Mogul,Historical Archive
1989-12-12,0.12922967755915293,Positive,Real Estate Mogul,Historical Archive
1989-12-19,0.29003219465882585,Positive,Real Estate Mogul,Historical Archive
1989-12-26,0.25996357251149427,Positive,Real Estate Mogul,Historical Archive
1990-01-02,0.2619460737378453,Positive,Real Estate Mogul,Historical Archive
1990-01-09,0.3049424479176315,Positive,Real Estate Mogul,Historical Archive
1990-01-16,0.21203502436207994,Positive,Real Estate Mogul,Historical Archive
1990-01-23,0.26920712751365056,Positive,Real Estate Mogul,Historical Archive
1990-01-30,0.09921696894061108,Positive,Real Estate Mogul,Historical Archive
1990-02-06,0.2702001618174711,Positive,Real Estate Mogul,Historical Archive
1990-02-13,0.05548743822111463,Positive,Real Estate Mogul,Historical Archive
1990-02-20,0.2502678676152779,Positive,Real Estate Mogul,Historical Archive
1990-02-27,0.24787110161278914,Positive,Real Estate Mogul,Historical Archive
1990-03-06,0.18153523006537958,Positive,Real Estate Mogul,Historical Archive
1990-03-13,0.18570484022035066,Positive,Real Estate Mogul,Historical Archive
1990-03-20,0.20958243132600204,Positive,Real Estate Mogul,Historical Archive
1990-03-27,0.14170796181239,Positive,Real Estate Mogul,Historical Archive
1990-04-03,0.25116953255810004,Positive,Real Estate Mogul,Historical Archive
1990-04-10,0.1719241205050105,Positive,Real Estate Mogul,Historical Archive
1990-04-17,0.27362618332852506,Positive,Real Estate Mogul,Historical Archive
1990-04-24,0.16718416840020067,Positive,Real Estate Mogul,Historical Archive
1990-05-01,0.11904989133926505,Positive,Real Estate Mogul,Historical Archive
1990-05-08,0.21466103738726236,Positive,Real Estate Mogul,Historical Archive
1990-05-15,0.20477223184423315,Positive,Real Estate Mogul,Historical Archive
1990-05-22,0.04854950991041804,Neutral,Real Estate Mogul,Historical Archive
1990-05-29,0.26185822256925706,Positive,Real Estate Mogul,Historical Archive
1990-06-05,0.3056250963510047,Positive,Real Estate Mogul,Historical Archive
1990-06-12,0.12156105132459238,Positive,Real Estate Mogul,Historical Archive
1990-06-19,0.03924180936329261,Neutral,Real Estate Mogul,Historical Archive
1990-06-26,0.23834874384544155,Positive,Real Estate Mogul,Historical Archive
1990-07-03,0.09527771290051001,Positive,Real Estate Mogul,Historical Archive
1990-07-10,0.27382699432804564,Positive,Real Estate Mogul,Historical Archive
1990-07-17,0.2639020368148035,Positive,Real Estate Mogul,Historical Archive
1990-07-24,0.32879685989502183,Positive,Real Estate Mogul,Historical Archive
1990-07-31,0.18659321979681226,Positive,Real Estate Mogul,Historical Archive
1990-08-07,0.05443950434388556,Positive,Real Estate Mogul,Historical Archive
1990-08-14,0.07329396584076367,Positive,Real Estate Mogul,Historical Archive
1990-08-21,0.1373159627912925,Positive,Real Estate Mogul,Historical Archive
1990-08-28,0.2794377462770865,Positive,Real Estate Mogul,Historical Archive
1990-09-04,0.30359371013438097,Positive,Real Estate Mogul,Historical Archive
1990-09-11,0.2514334842006859,Positive,Real Estate Mogul,Historical Archive
1990-09-18,0.11112414283987734,Positive,Real Estate Mogul,Historical Archive
1990-09-25,0.11210274338469861,Positive,Real Estate Mogul,Historical Archive
1990-10-02,0.09081778884879461,Positive,Real Estate Mogul,Historical Archive
1990-10-09,-0.030072844036849317,Neutral,Real Estate Mogul,Historical Archive
1990-10-16,0.2917688287030277,Positive,Real Estate Mogul,Historical Archive
1990-10-23,0.032567611342480846,Neutral,Real Estate Mogul,Historical Archive
1990-10-30,0.3047131929770643,Positive,Real Estate Mogul,Historical Archive
1990-11-06,0.2663810346506599,Positive,Real Estate Mogul,Historical Archive
1990-11-13,0.13853281814328083,Positive,Real Estate Mogul,Historical Archive
1990-11-20,0.11646434999219563,Positive,Real Estate Mogul,Historical Archive
1990-11-27,0.11298637532820763,Positive,Real Estate Mogul,Historical Archive
1990-12-04,0.2681356038150912,Positive,Real Estate Mogul,Historical Archive
1990-12-11,0.17223156174305085,Positive,Real Estate Mogul,Historical Archive
1990-12-18,0.37278928537801403,Positive,Real Estate Mogul,Historical Archive
1990-12-25,0.09223734375374791,Positive,Real Estate Mogul,Historical Archive
1991-01-01,0.24603868838985826,Positive,Real Estate Mogul,Historical Archive
1991-01-08,0.2380202779510387,Positive,Real Estate Mogul,Historical Archive
1991-01-15,0.17106507989206035,Positive,Real Estate Mogul,Historical Archive
1991-01-22,-0.08025991395870019,Negative,Real Estate Mogul,Historical Archive
1991-01-29,0.29638824519786544,Positive,Real Estate Mogul,Historical Archive
1991-02-05,0.23544700913591488,Positive,Real Estate Mogul,Historical Archive
1991-02-12,0.40158830114929955,Positive,Real Estate Mogul,Historical Archive
1991-02-19,0.06981282884602241,Positive,Real Estate Mogul,Historical Archive
1991-02-26,0.23847157780447098,Positive,Real Estate Mogul,Historical Archive
1991-03-05,0.124437747387776,Positive,Real Estate Mogul,Historical Archive
1991-03-12,0.11014052382193253,Positive,Real Estate Mogul,Historical Archive
1991-03-19,0.07548685862090328,Positive,Real Estate Mogul,Historical Archive
1991-03-26,0.20872824856540473,Positive,Real Estate Mogul,Historical Archive
